elapsed,90593,1590534151444
1321,yes
1321,example,saliencymap
626,yes
626,shap,saliencymap
3480,yes
3480,saliencymap,gradcampp
1044,no
1044,example,gradcampp
5,yes
5,example,shap
4136,yes
4136,gradcampp,shap
