elapsed,110562,1590091399614
15103,yes
15103,gradcampp,saliencymap
20399,yes
20399,example,gradcampp
1244,yes
1244,saliencymap,shap
17451,yes
17451,saliencymap,example
17882,no
17882,example,shap
13659,yes
13659,gradcampp,shap
86,yes
86,gradcampp,saliencymap
9437,yes
9437,example,gradcampp
18557,yes
18557,saliencymap,shap
5840,no
5840,example,saliencymap
18354,yes
18354,example,shap
8439,yes
8439,shap,gradcampp
