elapsed,119120,1589577405464
4857,yes
4857,lime,gradcampp
6039,yes
6039,saliencymap,lime
5050,yes
5050,example,shap
9169,yes
9169,shap,example
8291,yes
8291,saliencymap,lime
7295,yes
7295,shap,lime
7301,yes
7301,lime,anchor
1175,yes
1175,anchor,saliencymap
1487,yes
1487,saliencymap,shap
1733,yes
1733,saliencymap,shap
