elapsed,101239,1589577400841
1323,yes
1323,example,lime
7295,yes
7295,example,anchor
5802,yes
5802,anchor,saliencymap
4672,yes
4672,shap,anchor
429,yes
429,lime,gradcampp
9106,yes
9106,example,lime
8896,yes
8896,shap,anchor
1881,yes
1881,lime,anchor
8437,yes
8437,gradcampp,saliencymap
9739,yes
9739,lime,shap
