elapsed,333122,1589579784559
5471,yes
5471,example,gradcampp
7885,yes
7885,saliencymap,shap
3488,yes
3488,example,anchor
7301,yes
7301,example,saliencymap
5138,yes
5138,example,shap
4559,no
4559,anchor,saliencymap
3308,yes
3308,saliencymap,shap
8990,yes
8990,saliencymap,shap
4537,yes
4537,anchor,gradcampp
8311,yes
8311,example,anchor
