elapsed,570054,1590533758431
3776,no
3776,example,gradcampp
673,yes
673,shap,gradcampp
3982,no
3982,saliencymap,example
2490,yes
2490,gradcampp,saliencymap
891,no
891,example,shap
1080,yes
1080,saliencymap,shap
