elapsed,141698,1590689107597
154672,yes
154672,lime,anchor
241493,yes
241493,example,lime
305075,yes
305075,shap,example
300339,yes
300339,shap,lime
142049,yes
142049,example,anchor
19988,yes
19988,shap,anchor
241614,yes
241614,lime,anchor
134430,yes
134430,example,lime
193194,yes
193194,example,shap
295679,yes
295679,shap,lime
71382,yes
71382,example,anchor
229332,yes
229332,anchor,shap
