elapsed,225653,1590604962776
200975,yes
200975,example,anchor
229675,no
229675,lime,shap
205563,no
205563,lime,anchor
270145,yes
270145,shap,anchor
261534,yes
261534,lime,example
193194,yes
193194,example,shap
235942,yes
235942,anchor,example
35884,yes
35884,shap,lime
172421,no
172421,anchor,lime
265603,yes
265603,shap,anchor
17734,yes
17734,lime,example
226527,yes
226527,shap,example
