elapsed,237589,1590606001714
182229,no
182229,lime,shap
318998,yes
318998,lime,example
9528,yes
9528,shap,anchor
235942,yes
235942,shap,example
19988,yes
19988,anchor,lime
95961,yes
95961,example,anchor
172421,yes
172421,lime,shap
58641,no
58641,lime,example
38402,no
38402,anchor,shap
261534,yes
261534,example,shap
107471,yes
107471,lime,anchor
39962,yes
39962,example,anchor
