elapsed,185992,1590694672358
146673,yes
146673,lime,shap
189954,yes
189954,anchor,lime
67421,yes
67421,anchor,shap
39962,yes
39962,example,anchor
166056,no
166056,shap,example
158464,yes
158464,example,lime
265603,yes
265603,shap,lime
38402,no
38402,anchor,lime
280962,yes
280962,shap,anchor
193194,yes
193194,example,anchor
18475,yes
18475,example,shap
286115,no
286115,lime,example
