elapsed,132400,1590694108381
188448,yes
188448,example,anchor
261534,yes
261534,shap,example
262907,yes
262907,shap,lime
158325,yes
158325,lime,example
84467,yes
84467,anchor,shap
117247,yes
117247,lime,anchor
226527,yes
226527,example,anchor
77028,yes
77028,shap,example
65676,yes
65676,lime,shap
246399,yes
246399,lime,example
201782,yes
201782,shap,anchor
295337,yes
295337,lime,anchor
