elapsed,244686,1589656808747
7295,yes
7295,example,anchor
6046,yes
6046,example,saliencymap
1163,yes
1163,lime,anchor
9603,yes
9603,saliencymap,anchor
1175,yes
1175,saliencymap,shap
9169,yes
9169,lime,saliencymap
2546,yes
2546,gradcampp,saliencymap
6678,yes
6678,example,lime
4559,yes
4559,example,gradcampp
1081,yes
1081,gradcampp,lime
7998,yes
7998,lime,shap
5495,yes
5495,gradcampp,shap
9106,yes
9106,example,shap
6285,yes
6285,shap,anchor
2994,yes
2994,anchor,gradcampp
