elapsed,602235,1589655410225
1951,yes
1951,saliencymap,anchor
6127,no
6127,example,lime
732,yes
732,example,gradcampp
9852,yes
9852,anchor,example
8311,yes
8311,example,saliencymap
1487,yes
1487,lime,shap
8220,no
8220,example,shap
570,no
570,gradcampp,lime
4299,yes
4299,anchor,shap
9998,yes
9998,gradcampp,saliencymap
739,no
739,gradcampp,anchor
429,yes
429,lime,saliencymap
4672,yes
4672,saliencymap,shap
1623,no
1623,lime,anchor
4190,no
4190,gradcampp,shap
