elapsed,351647,1590613393644
305075,yes
305075,lime,example
259470,yes
259470,example,anchor
9528,yes
9528,shap,lime
59383,yes
59383,shap,example
11977,no
11977,shap,anchor
295337,yes
295337,lime,anchor
49472,yes
49472,example,lime
142049,no
142049,anchor,example
298627,yes
298627,shap,lime
134430,no
134430,shap,example
229675,yes
229675,shap,anchor
39247,yes
39247,lime,anchor
