elapsed,190227,1590169555792
13904,yes
13904,saliencymap,shap
6228,yes
6228,saliencymap,gradcampp
11290,yes
11290,example,gradcampp
9517,yes
9517,shap,gradcampp
17520,yes
17520,example,shap
6726,yes
6726,example,saliencymap
86,no
86,saliencymap,shap
14257,yes
14257,saliencymap,gradcampp
4607,yes
4607,example,gradcampp
5840,no
5840,gradcampp,shap
10511,yes
10511,example,shap
4999,yes
4999,example,saliencymap
