elapsed,124801,1590533643219
1321,yes
1321,saliencymap,example
626,yes
626,saliencymap,shap
3480,yes
3480,saliencymap,gradcampp
1044,no
1044,example,gradcampp
5,yes
5,example,shap
4136,yes
4136,gradcampp,shap
