elapsed,142027,1590534106264
570,yes
570,gradcampp,saliencymap
1192,yes
1192,gradcampp,shap
2697,yes
2697,shap,saliencymap
2008,yes
2008,example,gradcampp
620,no
620,example,shap
2292,yes
2292,example,saliencymap
