elapsed,478544,1590094038886
19032,yes
19032,example,saliencymap
12009,yes
12009,saliencymap,shap
7540,yes
7540,gradcampp,saliencymap
11290,yes
11290,example,shap
19932,yes
19932,gradcampp,shap
12760,yes
12760,example,gradcampp
86,no
86,example,saliencymap
17520,yes
17520,shap,saliencymap
1264,yes
1264,gradcampp,saliencymap
5840,no
5840,example,shap
3016,yes
3016,gradcampp,shap
13561,yes
13561,example,gradcampp
