elapsed,393065,1590090190304
17845,yes
17845,example,gradcampp
16830,no
16830,example,saliencymap
20618,yes
20618,shap,gradcampp
17382,yes
17382,saliencymap,shap
6515,yes
6515,example,shap
17944,no
17944,gradcampp,saliencymap
86,yes
86,example,gradcampp
16860,yes
16860,example,saliencymap
12534,yes
12534,shap,gradcampp
5840,no
5840,saliencymap,shap
8220,yes
8220,example,shap
9442,no
9442,gradcampp,saliencymap
