elapsed,248660,1590035739400
20849,no
20849,gradcampp,saliencymap
2777,yes
2777,gradcampp,example
17451,yes
17451,gradcampp,shap
9437,yes
9437,saliencymap,shap
4607,yes
4607,example,saliencymap
6877,yes
6877,example,shap
86,no
86,gradcampp,saliencymap
1244,yes
1244,example,gradcampp
13477,yes
13477,gradcampp,shap
5840,no
5840,saliencymap,shap
7426,yes
7426,example,saliencymap
18666,yes
18666,example,shap
