elapsed,105886,1590694642892
95961,yes
95961,example,anchor
182229,yes
182229,anchor,shap
65676,yes
65676,anchor,lime
131698,yes
131698,lime,example
172421,yes
172421,lime,shap
142049,yes
142049,shap,example
192926,yes
192926,example,anchor
205563,yes
205563,shap,anchor
38402,yes
38402,lime,anchor
18431,yes
18431,lime,example
300339,yes
300339,lime,shap
285596,yes
285596,shap,example
