elapsed,55974,1590694868965
112397,yes
112397,shap,anchor
84467,yes
84467,lime,anchor
95961,yes
95961,example,anchor
140297,yes
140297,example,shap
166056,yes
166056,lime,example
82763,yes
82763,lime,shap
107471,yes
107471,shap,anchor
229332,yes
229332,lime,anchor
261534,yes
261534,anchor,example
200975,yes
200975,example,shap
18431,yes
18431,lime,example
19988,yes
19988,lime,shap
