elapsed,123790,1590693098078
265603,yes
265603,anchor,lime
17734,yes
17734,anchor,example
226527,yes
226527,lime,example
189954,yes
189954,shap,anchor
149338,yes
149338,lime,shap
91109,yes
91109,shap,example
262907,yes
262907,lime,anchor
305075,yes
305075,example,anchor
242065,yes
242065,lime,example
11977,yes
11977,shap,anchor
107471,yes
107471,shap,lime
193194,yes
193194,shap,example
