elapsed,507147,1590605993071
182229,yes
182229,lime,shap
318998,no
318998,lime,example
9528,yes
9528,anchor,shap
235942,yes
235942,example,shap
19988,yes
19988,lime,anchor
95961,yes
95961,example,anchor
172421,no
172421,lime,shap
58641,no
58641,lime,example
38402,no
38402,shap,anchor
261534,yes
261534,shap,example
107471,yes
107471,anchor,lime
39962,yes
39962,anchor,example
