elapsed,133193,1590689901421
9528,yes
9528,shap,lime
272421,yes
272421,lime,anchor
105784,yes
105784,shap,anchor
129743,yes
129743,shap,example
192926,yes
192926,example,anchor
58641,no
58641,lime,example
84791,yes
84791,lime,shap
112397,yes
112397,anchor,lime
77486,yes
77486,shap,anchor
166056,no
166056,shap,example
191147,yes
191147,example,anchor
286115,yes
286115,lime,example
