elapsed,206807,1590523464083
2699,yes
2699,saliencymap,example
3544,yes
3544,gradcampp,example
2841,yes
2841,saliencymap,gradcampp
3838,yes
3838,saliencymap,shap
712,no
712,shap,example
4076,no
4076,gradcampp,shap
