elapsed,226932,1589760892473
7998,yes
7998,example,saliencymap
8646,yes
8646,gradcampp,lime
7670,yes
7670,saliencymap,shap
1163,no
1163,saliencymap,anchor
6285,yes
6285,lime,shap
1881,yes
1881,example,lime
9603,yes
9603,shap,anchor
8220,yes
8220,saliencymap,gradcampp
9998,yes
9998,saliencymap,lime
9169,yes
9169,example,shap
9106,yes
9106,example,gradcampp
1323,yes
1323,example,anchor
390,yes
390,gradcampp,shap
8291,yes
8291,gradcampp,anchor
1289,yes
1289,lime,anchor
