elapsed,77404,1589762981156
7998,yes
7998,example,saliencymap
8646,no
8646,lime,gradcampp
7670,yes
7670,shap,saliencymap
1163,no
1163,anchor,saliencymap
6285,yes
6285,lime,shap
1881,yes
1881,example,lime
9603,yes
9603,shap,anchor
8220,yes
8220,gradcampp,saliencymap
9998,yes
9998,lime,saliencymap
9169,yes
9169,example,shap
9106,yes
9106,example,gradcampp
1323,yes
1323,example,anchor
390,yes
390,gradcampp,shap
8291,yes
8291,anchor,gradcampp
1289,yes
1289,anchor,lime
