elapsed,373255,1590178147782
20782,yes
20782,example,saliencymap
6973,yes
6973,example,gradcampp
20618,yes
20618,shap,saliencymap
17154,yes
17154,saliencymap,gradcampp
10623,yes
10623,example,shap
18354,yes
18354,gradcampp,shap
6130,no
6130,example,saliencymap
9437,yes
9437,example,gradcampp
2925,yes
2925,saliencymap,shap
10511,no
10511,gradcampp,saliencymap
5840,yes
5840,example,shap
17944,yes
17944,shap,gradcampp
