elapsed,147175,1589835613770
8437,yes
8437,lime,saliencymap
6127,yes
6127,gradcampp,anchor
5332,yes
5332,example,lime
1715,no
1715,gradcampp,example
1081,yes
1081,lime,gradcampp
23,yes
23,saliencymap,anchor
2102,yes
2102,anchor,shap
4299,no
4299,shap,gradcampp
8510,yes
8510,saliencymap,shap
390,yes
390,example,anchor
6039,yes
6039,lime,anchor
1289,yes
1289,lime,shap
1323,yes
1323,example,saliencymap
7023,yes
7023,example,shap
5699,yes
5699,gradcampp,saliencymap
