elapsed,238430,1589834959995
7998,yes
7998,lime,gradcampp
9739,yes
9739,example,shap
9169,yes
9169,gradcampp,saliencymap
7524,no
7524,example,gradcampp
7670,yes
7670,anchor,saliencymap
1175,yes
1175,lime,shap
3095,yes
3095,example,anchor
5802,yes
5802,anchor,shap
1733,yes
1733,example,saliencymap
3488,yes
3488,anchor,gradcampp
8662,yes
8662,example,lime
7544,yes
7544,saliencymap,shap
8197,no
8197,lime,saliencymap
4448,yes
4448,lime,anchor
5050,yes
5050,gradcampp,shap
